org,repo_name,full_name,id,login,user_name,contributions
BBC-Data-Unit,coronavirus-livemusic,BBC-Data-Unit/coronavirus-livemusic,32837535,Alex-Homer,,1
BBC-Data-Unit,coronavirus-livemusic,BBC-Data-Unit/coronavirus-livemusic,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,coronavirus-rentals,BBC-Data-Unit/coronavirus-rentals,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,coronavirus-speeding,BBC-Data-Unit/coronavirus-speeding,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,coronavirus_council_funding,BBC-Data-Unit/coronavirus_council_funding,32837535,Alex-Homer,,1
BBC-Data-Unit,coronavirus_council_funding,BBC-Data-Unit/coronavirus_council_funding,60131983,annaekhoo,,6
BBC-Data-Unit,coronavirus_council_funding,BBC-Data-Unit/coronavirus_council_funding,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,council-accounts,BBC-Data-Unit/council-accounts,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,council-budget-overspending,BBC-Data-Unit/council-budget-overspending,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,council-cookies,BBC-Data-Unit/council-cookies,32837535,Alex-Homer,,18
BBC-Data-Unit,council-cookies,BBC-Data-Unit/council-cookies,60131983,annaekhoo,,4
BBC-Data-Unit,council-cuts,BBC-Data-Unit/council-cuts,16936426,BBCdataunit,BBC Data Unit,4
BBC-Data-Unit,council-cuts-charts,BBC-Data-Unit/council-cuts-charts,633839,paulbradshaw,Paul Bradshaw,12
BBC-Data-Unit,council-debt-23,BBC-Data-Unit/council-debt-23,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,council-debt-23,BBC-Data-Unit/council-debt-23,67434340,pilartms,Pilar Tomás,18
BBC-Data-Unit,council-elections-2019,BBC-Data-Unit/council-elections-2019,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,council-elections-diversity,BBC-Data-Unit/council-elections-diversity,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,council-finances-23,BBC-Data-Unit/council-finances-23,67434340,pilartms,Pilar Tomás,32
BBC-Data-Unit,council-house-sales,BBC-Data-Unit/council-house-sales,16936426,BBCdataunit,BBC Data Unit,5
BBC-Data-Unit,council-house-sales,BBC-Data-Unit/council-house-sales,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,council-lotteries,BBC-Data-Unit/council-lotteries,60131983,annaekhoo,,1
BBC-Data-Unit,council-lotteries,BBC-Data-Unit/council-lotteries,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,council-reserves,BBC-Data-Unit/council-reserves,16319458,danwainwright,Dan Wainwright,3
BBC-Data-Unit,council-reserves,BBC-Data-Unit/council-reserves,633839,paulbradshaw,Paul Bradshaw,13
BBC-Data-Unit,council_covid_bankrupt,BBC-Data-Unit/council_covid_bankrupt,32837535,Alex-Homer,,5
BBC-Data-Unit,council_covid_bankrupt,BBC-Data-Unit/council_covid_bankrupt,60131983,annaekhoo,,34
BBC-Data-Unit,council_covid_bankrupt,BBC-Data-Unit/council_covid_bankrupt,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,council_covid_bankrupt,BBC-Data-Unit/council_covid_bankrupt,61186777,paullynchmedia,,4
BBC-Data-Unit,counciltaxrises,BBC-Data-Unit/counciltaxrises,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,counterfeit-goods,BBC-Data-Unit/counterfeit-goods,633839,paulbradshaw,Paul Bradshaw,19
BBC-Data-Unit,covid_mutual_aid,BBC-Data-Unit/covid_mutual_aid,32837535,Alex-Homer,,2
BBC-Data-Unit,covid_mutual_aid,BBC-Data-Unit/covid_mutual_aid,60131983,annaekhoo,,2
BBC-Data-Unit,crime-figures,BBC-Data-Unit/crime-figures,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,criminal-checks,BBC-Data-Unit/criminal-checks,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,cycling-crashes,BBC-Data-Unit/cycling-crashes,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,cycling_to_work,BBC-Data-Unit/cycling_to_work,32837535,Alex-Homer,,1
BBC-Data-Unit,cycling_to_work,BBC-Data-Unit/cycling_to_work,60131983,annaekhoo,,8
BBC-Data-Unit,cycling_to_work,BBC-Data-Unit/cycling_to_work,633839,paulbradshaw,Paul Bradshaw,8
BBC-Data-Unit,cyclists-legal-protection,BBC-Data-Unit/cyclists-legal-protection,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,dead-whales,BBC-Data-Unit/dead-whales,16936426,BBCdataunit,BBC Data Unit,4
BBC-Data-Unit,deaths-of-people-claiming-benefits,BBC-Data-Unit/deaths-of-people-claiming-benefits,32837535,Alex-Homer,,24
BBC-Data-Unit,deaths-of-people-claiming-benefits,BBC-Data-Unit/deaths-of-people-claiming-benefits,633839,paulbradshaw,Paul Bradshaw,8
BBC-Data-Unit,deaths-on-probation,BBC-Data-Unit/deaths-on-probation,32837535,Alex-Homer,,13
BBC-Data-Unit,dementia-diagnoses,BBC-Data-Unit/dementia-diagnoses,32837535,Alex-Homer,,21
BBC-Data-Unit,dementia-diagnoses,BBC-Data-Unit/dementia-diagnoses,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,deprivation,BBC-Data-Unit/deprivation,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,deprivation-premature-deaths,BBC-Data-Unit/deprivation-premature-deaths,32837535,Alex-Homer,,15
BBC-Data-Unit,deprivation-premature-deaths,BBC-Data-Unit/deprivation-premature-deaths,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,disability-benefits-suspended,BBC-Data-Unit/disability-benefits-suspended,32837535,Alex-Homer,,23
BBC-Data-Unit,disability-benefits-suspended,BBC-Data-Unit/disability-benefits-suspended,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,divorced-in-20s,BBC-Data-Unit/divorced-in-20s,633839,paulbradshaw,Paul Bradshaw,2
BBC-Data-Unit,dog-fights,BBC-Data-Unit/dog-fights,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,drone-disruption,BBC-Data-Unit/drone-disruption,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,drug-alcohol-cuts,BBC-Data-Unit/drug-alcohol-cuts,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,drug-driving,BBC-Data-Unit/drug-driving,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,easter-getaway,BBC-Data-Unit/easter-getaway,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,easter-travel,BBC-Data-Unit/easter-travel,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,easter-travel-2019,BBC-Data-Unit/easter-travel-2019,633839,paulbradshaw,Paul Bradshaw,2
BBC-Data-Unit,election17-google,BBC-Data-Unit/election17-google,633839,paulbradshaw,Paul Bradshaw,10
BBC-Data-Unit,election17-voter-registration,BBC-Data-Unit/election17-voter-registration,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,election17-young-people,BBC-Data-Unit/election17-young-people,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,electric-car-charging-points,BBC-Data-Unit/electric-car-charging-points,32837535,Alex-Homer,,12
BBC-Data-Unit,electric-car-charging-points,BBC-Data-Unit/electric-car-charging-points,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,electricity-theft,BBC-Data-Unit/electricity-theft,130041460,laurenwoodhead,,5
BBC-Data-Unit,emergency-frequent-callers,BBC-Data-Unit/emergency-frequent-callers,633839,paulbradshaw,Paul Bradshaw,9
BBC-Data-Unit,empty-homes,BBC-Data-Unit/empty-homes,32837535,Alex-Homer,,20
BBC-Data-Unit,empty-homes,BBC-Data-Unit/empty-homes,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,energy-efficiency-of-homes,BBC-Data-Unit/energy-efficiency-of-homes,32837535,Alex-Homer,,13
BBC-Data-Unit,energy-efficiency-of-homes,BBC-Data-Unit/energy-efficiency-of-homes,60131983,annaekhoo,,10
BBC-Data-Unit,energy-efficiency-of-homes,BBC-Data-Unit/energy-efficiency-of-homes,633839,paulbradshaw,Paul Bradshaw,8
BBC-Data-Unit,energy-efficiency-private-rental,BBC-Data-Unit/energy-efficiency-private-rental,633839,paulbradshaw,Paul Bradshaw,35
BBC-Data-Unit,englishness,BBC-Data-Unit/englishness,16319458,danwainwright,Dan Wainwright,1
BBC-Data-Unit,englishness,BBC-Data-Unit/englishness,633839,paulbradshaw,Paul Bradshaw,16
BBC-Data-Unit,equal-pay-day,BBC-Data-Unit/equal-pay-day,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,eu-elections-2019,BBC-Data-Unit/eu-elections-2019,16319458,danwainwright,Dan Wainwright,3
BBC-Data-Unit,eu-elections-2019,BBC-Data-Unit/eu-elections-2019,633839,paulbradshaw,Paul Bradshaw,16
BBC-Data-Unit,exclusions-2016,BBC-Data-Unit/exclusions-2016,633839,paulbradshaw,Paul Bradshaw,2
BBC-Data-Unit,exclusions-risedale,BBC-Data-Unit/exclusions-risedale,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,facebook-food,BBC-Data-Unit/facebook-food,633839,paulbradshaw,Paul Bradshaw,12
BBC-Data-Unit,factcheck-stations-demand,BBC-Data-Unit/factcheck-stations-demand,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,fake-medicines,BBC-Data-Unit/fake-medicines,32837535,Alex-Homer,,18
BBC-Data-Unit,fake-medicines,BBC-Data-Unit/fake-medicines,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,fire-deaths,BBC-Data-Unit/fire-deaths,16936426,BBCdataunit,BBC Data Unit,3
BBC-Data-Unit,flight-delays,BBC-Data-Unit/flight-delays,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,flights-drop-during-lockdown,BBC-Data-Unit/flights-drop-during-lockdown,32837535,Alex-Homer,,8
BBC-Data-Unit,flights-drop-during-lockdown,BBC-Data-Unit/flights-drop-during-lockdown,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,flu_vaccination,BBC-Data-Unit/flu_vaccination,32837535,Alex-Homer,,2
BBC-Data-Unit,flu_vaccination,BBC-Data-Unit/flu_vaccination,60131983,annaekhoo,,11
BBC-Data-Unit,flu_vaccination,BBC-Data-Unit/flu_vaccination,633839,paulbradshaw,Paul Bradshaw,2
BBC-Data-Unit,flytipping,BBC-Data-Unit/flytipping,16936426,BBCdataunit,BBC Data Unit,3
BBC-Data-Unit,flytipping,BBC-Data-Unit/flytipping,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,flytipping-2018,BBC-Data-Unit/flytipping-2018,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,flytipping-2019,BBC-Data-Unit/flytipping-2019,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,flytipping-costs,BBC-Data-Unit/flytipping-costs,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,food-hygiene,BBC-Data-Unit/food-hygiene,32837535,Alex-Homer,,4
BBC-Data-Unit,food-hygiene,BBC-Data-Unit/food-hygiene,633839,paulbradshaw,Paul Bradshaw,24
BBC-Data-Unit,football-arrests,BBC-Data-Unit/football-arrests,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,football-banning-orders,BBC-Data-Unit/football-banning-orders,16936426,BBCdataunit,BBC Data Unit,11
BBC-Data-Unit,football-banning-orders,BBC-Data-Unit/football-banning-orders,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,football-finances,BBC-Data-Unit/football-finances,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,fracking-tremors,BBC-Data-Unit/fracking-tremors,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,funeral-costs,BBC-Data-Unit/funeral-costs,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,gambling,BBC-Data-Unit/gambling,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,gambling-treatments,BBC-Data-Unit/gambling-treatments,32837535,Alex-Homer,,2
BBC-Data-Unit,garden-waste-charges,BBC-Data-Unit/garden-waste-charges,32837535,Alex-Homer,,20
BBC-Data-Unit,gender-pay-gap,BBC-Data-Unit/gender-pay-gap,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,gin-inflation,BBC-Data-Unit/gin-inflation,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,gp_face_to_face_appointments,BBC-Data-Unit/gp_face_to_face_appointments,32837535,Alex-Homer,,2
BBC-Data-Unit,gp_face_to_face_appointments,BBC-Data-Unit/gp_face_to_face_appointments,60131983,annaekhoo,,8
BBC-Data-Unit,gp_face_to_face_appointments,BBC-Data-Unit/gp_face_to_face_appointments,61186777,paullynchmedia,,2
BBC-Data-Unit,graffiti-on-railways,BBC-Data-Unit/graffiti-on-railways,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,grenfell-tower-cladding,BBC-Data-Unit/grenfell-tower-cladding,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,gun-crime-peak,BBC-Data-Unit/gun-crime-peak,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,hackday-2017,BBC-Data-Unit/hackday-2017,32371967,oliviajanel,Olivia Jane Lawlor,4
BBC-Data-Unit,hackday-2017,BBC-Data-Unit/hackday-2017,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,hatecrime-2019,BBC-Data-Unit/hatecrime-2019,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,helptobuy,BBC-Data-Unit/helptobuy,633839,paulbradshaw,Paul Bradshaw,12
BBC-Data-Unit,helptobuy-impact,BBC-Data-Unit/helptobuy-impact,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,homeless-christmas,BBC-Data-Unit/homeless-christmas,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,homeless-deaths,BBC-Data-Unit/homeless-deaths,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,homeless-deaths-2019,BBC-Data-Unit/homeless-deaths-2019,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,homeless-deaths-regional,BBC-Data-Unit/homeless-deaths-regional,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,homelessness-real-figure,BBC-Data-Unit/homelessness-real-figure,633839,paulbradshaw,Paul Bradshaw,9
BBC-Data-Unit,hospital-beds,BBC-Data-Unit/hospital-beds,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,hospital-loans,BBC-Data-Unit/hospital-loans,633839,paulbradshaw,Paul Bradshaw,9
BBC-Data-Unit,hospital-managers-recruitment,BBC-Data-Unit/hospital-managers-recruitment,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,house-building,BBC-Data-Unit/house-building,32837535,Alex-Homer,,12
BBC-Data-Unit,house-prices-schools,BBC-Data-Unit/house-prices-schools,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,housing-space-cost,BBC-Data-Unit/housing-space-cost,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,housing-waiting-lists,BBC-Data-Unit/housing-waiting-lists,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,hpv-vaccine,BBC-Data-Unit/hpv-vaccine,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,ice-cream-hotspots,BBC-Data-Unit/ice-cream-hotspots,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,inadequate-crime-recording,BBC-Data-Unit/inadequate-crime-recording,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,insolvencies-coronavirus,BBC-Data-Unit/insolvencies-coronavirus,32837535,Alex-Homer,,2
BBC-Data-Unit,insolvencies-coronavirus,BBC-Data-Unit/insolvencies-coronavirus,60131983,annaekhoo,,22
BBC-Data-Unit,insolvencies-coronavirus,BBC-Data-Unit/insolvencies-coronavirus,633839,paulbradshaw,Paul Bradshaw,10
BBC-Data-Unit,insolvency-stoke,BBC-Data-Unit/insolvency-stoke,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,instagram-christmas,BBC-Data-Unit/instagram-christmas,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,instagram-england,BBC-Data-Unit/instagram-england,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,internal-migration-london,BBC-Data-Unit/internal-migration-london,633839,paulbradshaw,Paul Bradshaw,10
BBC-Data-Unit,ivf-postcode-lottery,BBC-Data-Unit/ivf-postcode-lottery,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,key-workers-real-living-wage,BBC-Data-Unit/key-workers-real-living-wage,32837535,Alex-Homer,,28
BBC-Data-Unit,key-workers-real-living-wage,BBC-Data-Unit/key-workers-real-living-wage,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,knife-crime-london,BBC-Data-Unit/knife-crime-london,16936426,BBCdataunit,BBC Data Unit,4
BBC-Data-Unit,knife-crime-wm,BBC-Data-Unit/knife-crime-wm,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,knifecrime,BBC-Data-Unit/knifecrime,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,least-used-station,BBC-Data-Unit/least-used-station,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,leastusedrailway,BBC-Data-Unit/leastusedrailway,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,legal-aid,BBC-Data-Unit/legal-aid,32837535,Alex-Homer,,17
BBC-Data-Unit,legal-high-convictions,BBC-Data-Unit/legal-high-convictions,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,libraries,BBC-Data-Unit/libraries,16936426,BBCdataunit,BBC Data Unit,24
BBC-Data-Unit,libraries,BBC-Data-Unit/libraries,633839,paulbradshaw,Paul Bradshaw,16
BBC-Data-Unit,libraries-2024,BBC-Data-Unit/libraries-2024,32837535,Alex-Homer,,10
BBC-Data-Unit,libraries-2024,BBC-Data-Unit/libraries-2024,633839,paulbradshaw,Paul Bradshaw,21
BBC-Data-Unit,lifeguards,BBC-Data-Unit/lifeguards,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,lincs-police-leader,BBC-Data-Unit/lincs-police-leader,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,local-housing-allowance,BBC-Data-Unit/local-housing-allowance,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,local_election_turnout,BBC-Data-Unit/local_election_turnout,633839,paulbradshaw,Paul Bradshaw,12
BBC-Data-Unit,lockdown-changes,BBC-Data-Unit/lockdown-changes,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,lockdown-gambling,BBC-Data-Unit/lockdown-gambling,32837535,Alex-Homer,,7
BBC-Data-Unit,lockdown-gambling,BBC-Data-Unit/lockdown-gambling,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,lollipop-wardens,BBC-Data-Unit/lollipop-wardens,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,malnutrition,BBC-Data-Unit/malnutrition,16936426,BBCdataunit,BBC Data Unit,4
BBC-Data-Unit,malnutrition,BBC-Data-Unit/malnutrition,633839,paulbradshaw,Paul Bradshaw,2
BBC-Data-Unit,marmite-row,BBC-Data-Unit/marmite-row,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,mental-health-emergency-services,BBC-Data-Unit/mental-health-emergency-services,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,mental-health-referrals,BBC-Data-Unit/mental-health-referrals,32837535,Alex-Homer,,2
BBC-Data-Unit,mental-health-referrals,BBC-Data-Unit/mental-health-referrals,74192940,samferguson10,,13
BBC-Data-Unit,midwife-led-units,BBC-Data-Unit/midwife-led-units,633839,paulbradshaw,Paul Bradshaw,16
BBC-Data-Unit,misgendering-action,BBC-Data-Unit/misgendering-action,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,most-congested-roads,BBC-Data-Unit/most-congested-roads,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,mp-gifts-bookies-2017,BBC-Data-Unit/mp-gifts-bookies-2017,633839,paulbradshaw,Paul Bradshaw,12
BBC-Data-Unit,mps-registers-of-interest,BBC-Data-Unit/mps-registers-of-interest,633839,paulbradshaw,Paul Bradshaw,13
BBC-Data-Unit,music-festivals,BBC-Data-Unit/music-festivals,633839,paulbradshaw,Paul Bradshaw,23
BBC-Data-Unit,neighbourhood-police,BBC-Data-Unit/neighbourhood-police,32837535,Alex-Homer,,19
BBC-Data-Unit,neighbourhood-police,BBC-Data-Unit/neighbourhood-police,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,night-driving,BBC-Data-Unit/night-driving,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,no-DSS-continues,BBC-Data-Unit/no-DSS-continues,32837535,Alex-Homer,,13
BBC-Data-Unit,no-DSS-continues,BBC-Data-Unit/no-DSS-continues,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,no-dss,BBC-Data-Unit/no-dss,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,non-voters,BBC-Data-Unit/non-voters,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,non-voters-election19,BBC-Data-Unit/non-voters-election19,16319458,danwainwright,Dan Wainwright,3
BBC-Data-Unit,non-voters-election19,BBC-Data-Unit/non-voters-election19,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,northern-powerhouse,BBC-Data-Unit/northern-powerhouse,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,nuisance-calls,BBC-Data-Unit/nuisance-calls,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,ofsted-inspections,BBC-Data-Unit/ofsted-inspections,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,onsbasket2010s,BBC-Data-Unit/onsbasket2010s,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,open-water-deaths,BBC-Data-Unit/open-water-deaths,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,opioid-addiction,BBC-Data-Unit/opioid-addiction,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,organised-crime-flytipping,BBC-Data-Unit/organised-crime-flytipping,32837535,Alex-Homer,,7
BBC-Data-Unit,organised-crime-flytipping,BBC-Data-Unit/organised-crime-flytipping,60131983,annaekhoo,,15
BBC-Data-Unit,oyster-cards,BBC-Data-Unit/oyster-cards,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,parish-council-tax,BBC-Data-Unit/parish-council-tax,633839,paulbradshaw,Paul Bradshaw,4
BBC-Data-Unit,parking-fines,BBC-Data-Unit/parking-fines,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,paupers-funerals,BBC-Data-Unit/paupers-funerals,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,pay-to-work-dbs,BBC-Data-Unit/pay-to-work-dbs,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,penalty-points,BBC-Data-Unit/penalty-points,633839,paulbradshaw,Paul Bradshaw,10
BBC-Data-Unit,personal-debt,BBC-Data-Unit/personal-debt,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,petitions,BBC-Data-Unit/petitions,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,police-transparency,BBC-Data-Unit/police-transparency,32837535,Alex-Homer,,11
BBC-Data-Unit,police-transparency,BBC-Data-Unit/police-transparency,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,police_evidence,BBC-Data-Unit/police_evidence,61186777,paullynchmedia,,9
BBC-Data-Unit,policing-football,BBC-Data-Unit/policing-football,32837535,Alex-Homer,,17
BBC-Data-Unit,pothole-cash,BBC-Data-Unit/pothole-cash,16319458,danwainwright,Dan Wainwright,4
BBC-Data-Unit,pregabalin-2019,BBC-Data-Unit/pregabalin-2019,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,prison-assaults,BBC-Data-Unit/prison-assaults,633839,paulbradshaw,Paul Bradshaw,15
BBC-Data-Unit,prison-pop,BBC-Data-Unit/prison-pop,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,prisons-children-coronavirus,BBC-Data-Unit/prisons-children-coronavirus,32837535,Alex-Homer,,4
BBC-Data-Unit,prisons-children-coronavirus,BBC-Data-Unit/prisons-children-coronavirus,633839,paulbradshaw,Paul Bradshaw,10
BBC-Data-Unit,prisons-children-coronavirus,BBC-Data-Unit/prisons-children-coronavirus,61186777,paullynchmedia,,2
BBC-Data-Unit,rail-fare-increases-2019,BBC-Data-Unit/rail-fare-increases-2019,633839,paulbradshaw,Paul Bradshaw,11
BBC-Data-Unit,rail-fares-salary,BBC-Data-Unit/rail-fares-salary,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,rail-season-ticket-rises,BBC-Data-Unit/rail-season-ticket-rises,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,rail-season-ticket-rises-2018,BBC-Data-Unit/rail-season-ticket-rises-2018,633839,paulbradshaw,Paul Bradshaw,6
BBC-Data-Unit,rail-season-tickets,BBC-Data-Unit/rail-season-tickets,16936426,BBCdataunit,BBC Data Unit,10
BBC-Data-Unit,rail-season-tickets,BBC-Data-Unit/rail-season-tickets,633839,paulbradshaw,Paul Bradshaw,3
BBC-Data-Unit,railway-bike-thefts,BBC-Data-Unit/railway-bike-thefts,32837535,Alex-Homer,,19
BBC-Data-Unit,remote_courts,BBC-Data-Unit/remote_courts,60131983,annaekhoo,,3
BBC-Data-Unit,remote_courts,BBC-Data-Unit/remote_courts,633839,paulbradshaw,Paul Bradshaw,1
BBC-Data-Unit,rent-day,BBC-Data-Unit/rent-day,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,rent-hotspots,BBC-Data-Unit/rent-hotspots,16936426,BBCdataunit,BBC Data Unit,6
BBC-Data-Unit,rent-hotspots,BBC-Data-Unit/rent-hotspots,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,resurrection,BBC-Data-Unit/resurrection,633839,paulbradshaw,Paul Bradshaw,5
BBC-Data-Unit,revenge-porn,BBC-Data-Unit/revenge-porn,633839,paulbradshaw,Paul Bradshaw,7
BBC-Data-Unit,right-to-buy,BBC-Data-Unit/right-to-buy,32837535,Alex-Homer,,47
BBC-Data-Unit,river-quality,BBC-Data-Unit/river-quality,633839,paulbradshaw,Paul Bradshaw,10
